"","Body_type","number_of_seats","length_mm","curb_weight_kg","maximum_torque_n_m","injection_type","cylinder_layout","number_of_cylinders","compression_ratio","engine_type","valves_per_cylinder","boost_type","engine_placement","engine_hp","drive_wheels","number_of_gears","transmission","fuel_grade","Fuel_Economy"
"68026",4,"5","4703","1320","210",41,54,4,9,16,5,167,9,150,30,5,36,"95",8.2
"68028",4,"5","4703","1464","310",44,54,4,9,17,2,167,9,130,31,6,36,"diesel",6.2
"68029",4,"5","4703","Other","285",44,54,4,9,17,2,167,9,130,30,5,36,"diesel",5.6
"68030",4,"5","4703","1342","310",44,54,4,9,17,2,167,9,130,30,6,36,"diesel",5.6
"68031",4,"5","4703","1354","250",44,54,4,9,17,2,167,9,101,30,4,35,"diesel",6.7
"68032",4,"5","4703","1392","310",44,54,4,9,17,2,167,9,130,30,5,35,"diesel",7
"68033",4,"5","4703","1326","250",44,54,4,9,17,2,167,9,101,30,5,36,"diesel",5.4
"68034",4,"5","4703","1390","172",41,54,4,9,16,2,9,9,115,31,5,36,"95",8.9
"68035",4,"5","4703","1313","172",41,54,4,9,16,2,9,9,115,30,4,35,"95",9.6
"68036",4,"5","4703","1285","172",41,54,4,9,16,2,9,9,115,30,5,36,"95",8.3
"68037",4,"5","4703","1291","195",41,54,4,9,16,5,9,9,131,30,5,36,"95",8
"68038",4,"5","4703","1395","335",44,54,4,9,17,2,167,9,136,30,5,36,"diesel",6.1
"68039",4,"5","4703","1502","220",41,53,5,9,16,4,9,9,170,31,5,36,"95",9.6
"68040",4,"5","4703","1448","220",41,53,5,9,16,4,9,9,170,30,5,35,"95",9.8
"68041",4,"5","4703","1393","220",41,53,5,9,16,4,9,9,170,30,5,36,"95",9.3
"68042",4,"5","4703","1614","310",44,53,6,9,17,4,167,9,150,31,5,35,"diesel",8.6
"68043",4,"5","4703","1687","370",44,53,6,9,17,4,167,9,180,31,6,35,"diesel",8.4
"68044",4,"5","4703","1575","310",44,53,6,9,17,4,167,9,150,31,6,36,"diesel",7.9
"68045",4,"5","4703","1642","370",44,53,6,9,17,4,167,9,180,31,6,36,"diesel",7.6
"68046",4,"5","4703","1505","310",44,53,6,9,17,4,167,9,150,30,5,35,"diesel",7.8
"68047",4,"5","4703","1574","350",41,53,6,9,17,4,167,9,163,30,5,35,"diesel",7.9
"68048",4,"5","4703","1463","310",44,53,6,9,17,4,167,9,150,30,6,36,"diesel",6.9
"68049",4,"5","4703","1534","350",44,53,6,9,17,4,167,9,163,30,6,36,"diesel",6.8
"68050",4,"5","4703","1549","280",41,53,6,9,16,5,9,9,193,31,5,35,"95",11
"68051",4,"5","4703","1499","280",41,53,6,9,16,5,9,9,193,31,5,36,"95",10.5
"68052",4,"5","4703","1716","370",41,57,8,9,16,4,9,9,275,31,5,35,"95",13.1
"68053",4,"5","4703","1664","370",41,57,8,9,16,4,9,9,275,31,6,36,"95",12.9
"68054",8,"5","4682","1278","148",41,54,4,9,16,2,9,9,102,30,4,35,"95",8
"68055",8,"5","4682","1294","148",41,54,4,9,16,2,9,9,102,30,5,36,"95",8
"68058",8,"5","4682","1373","210",41,54,4,9,16,5,167,9,150,30,5,35,"95",9.7
"68060",8,"5","4682","1358","210",41,54,4,9,16,5,167,9,150,30,5,36,"95",8.4
"68062",8,"5","4682","1505","310",44,54,4,9,17,2,167,9,130,31,6,36,"diesel",6.5
"68063",8,"5","4682","Other","285",44,54,4,9,17,2,167,9,130,30,5,36,"diesel",5.8
"68064",8,"5","4682","1384","310",44,54,4,9,17,2,167,9,130,30,6,36,"diesel",5.9
"68065",8,"5","4682","1395","250",44,54,4,9,17,2,167,9,101,30,4,35,"diesel",6.8
"68066",8,"5","4682","1434","310",44,54,4,9,17,2,167,9,130,30,5,35,"diesel",7.2
"68067",8,"5","4682","1369","250",44,54,4,9,17,2,167,9,101,30,5,36,"diesel",5.5
"68068",8,"5","4682","1431","172",41,54,4,9,16,2,9,9,115,31,5,36,"95",9.2
"68069",8,"5","4682","1354","172",41,54,4,9,16,2,9,9,115,30,4,35,"95",9.7
"68070",8,"5","4682","1333","172",41,54,4,9,16,2,9,9,115,30,5,36,"95",8.5
"68071",8,"5","4682","1376","195",41,54,4,9,16,5,9,9,131,30,5,36,"95",8.2
"68072",8,"5","4682","Other","335",44,54,4,9,17,2,167,9,136,30,5,36,"diesel",6.3
"68073",8,"5","4682","1547","220",41,53,5,9,16,4,9,9,170,31,5,36,"95",9.9
"68074",8,"5","4682","1487","220",41,53,5,9,16,4,9,9,170,30,5,35,"95",9.9
"68075",8,"5","4682","1432","220",41,53,5,9,16,4,9,9,170,30,5,36,"95",9.3
"68076",8,"5","4682","1650","310",44,53,6,9,17,4,167,9,150,31,5,35,"diesel",9
"68077",8,"5","4682","1729","370",44,53,6,9,17,4,167,9,180,31,6,35,"diesel",8.5
"68078",8,"5","4682","1613","310",44,53,6,9,17,4,167,9,150,31,6,36,"diesel",7
"68079",8,"5","4682","1684","370",44,53,6,9,17,4,167,9,180,31,6,36,"diesel",7.9
"68080",8,"5","4682","1560","310",44,53,6,9,17,4,167,9,150,30,5,35,"diesel",8.3
"68081",8,"5","4682","1622","350",44,53,6,9,17,4,167,9,163,30,5,35,"diesel",8
"68082",8,"5","4682","1500","310",44,53,6,9,17,4,167,9,150,30,6,36,"diesel",7.1
"68083",8,"5","4682","1582","350",44,53,6,9,17,4,167,9,163,30,6,36,"diesel",7
"68084",8,"5","4682","1597","280",41,53,6,9,16,5,9,9,193,31,5,35,"95",11
"68085",8,"5","4682","1537","280",41,53,6,9,16,5,9,9,193,31,5,36,"95",11
"68086",8,"5","4682","1780","370",41,57,8,9,16,4,9,9,275,31,5,35,"95",13.1
"68087",8,"5","4682","1730","370",41,57,8,9,16,4,9,9,275,31,6,36,"95",13.1
"68088",4,"5","4765","1764","350",44,53,6,9,16,4,9,9,300,32,6,37,"98",10.5
"68089",4,"5","4765","1466","200",44,54,4,9,16,4,173,9,122,30,7,37,"95",5.8
"68090",4,"5","4765","1428","200",44,54,4,9,16,4,173,9,122,30,6,36,"95",5.9
"68091",4,"5","4765","1485","210",44,54,4,9,16,4,173,9,122,30,7,37,"95",6.4
"68092",4,"5","4765","1463","210",44,54,4,9,16,4,173,9,122,30,6,36,"95",6.6
"68093",4,"5","4765","1361","155",44,54,4,9,16,4,9,9,115,30,6,35,"95",7.7
"68094",4,"5","4765","1323","155",44,54,4,9,16,4,9,9,115,30,6,36,"95",7.5
"68095",4,"5","4765","1418","148",41,54,4,9,16,2,9,9,102,30,5,36,"92",7.6
"68096",4,"5","4765","1495","250",45,54,4,9,17,4,167,9,105,30,5,36,"diesel",4.4
"68097",4,"5","4765","1414","250",44,54,4,9,16,4,173,9,160,30,6,35,"95",8.2
"68098",4,"5","4765","1504","250",44,54,4,9,16,4,173,9,152,30,7,37,"95",8.2
"68099",4,"5","4765","1414","250",44,54,4,9,16,4,173,9,160,30,7,37,"95",7.3
"68100",4,"5","4765","1469","250",44,54,4,9,16,4,173,9,152,30,6,36,"95",7.6
"68101",4,"5","4765","1392","250",44,54,4,9,16,4,173,9,160,30,6,36,"95",7.4
"68102",4,"5","4765","1497","250",44,54,4,9,17,4,173,9,105,30,5,36,"diesel",5.1
"68103",4,"5","4765","1497","250",44,54,4,9,17,4,173,9,105,30,5,36,"diesel",5.6
"68104",4,"5","4765","1557","320",45,54,4,9,17,4,167,9,143,30,6,37,"diesel",5.8
"68105",4,"5","4765","1557","320",45,54,4,9,17,4,167,9,143,30,6,36,"diesel",5.2
"68106",4,"5","4774","1364","200",44,54,4,9,16,4,9,9,150,30,6,36,"95",8.7
"68107",4,"5","4774","1467","200",44,54,4,9,16,4,9,9,150,32,6,36,"95",8.7
"68108",4,"5","4774","1393","200",44,54,4,9,16,4,9,9,150,30,6,35,"95",8.7
"68109",4,"5","4765","1618","350",45,54,4,9,17,4,167,9,170,32,6,37,"diesel",6.4
"68110",4,"5","4765","1629","320",44,54,4,9,17,4,167,9,140,32,6,36,"diesel",6.6
"68111",4,"5","4765","1510","250",45,54,4,9,17,4,167,9,110,30,5,36,"diesel",4.9
"68112",4,"5","4765","1594","320",44,54,4,9,17,4,167,9,140,30,6,37,"diesel",6.5
"68113",4,"5","4765","1554","350",44,54,4,9,17,4,167,9,170,30,6,37,"diesel",6.5
"68114",4,"5","4765","1510","250",45,54,4,9,17,4,167,9,110,30,5,36,"diesel",5.5
"68115",4,"5","4765","1572","320",44,54,4,9,17,4,167,9,140,30,6,36,"diesel",5.8
"68116",4,"5","4765","1532","350",44,54,4,9,17,4,167,9,170,30,6,36,"diesel",6.1
"68117",4,"5","4774","1438","280",44,54,4,9,16,4,173,9,200,30,6,35,"95",8.5
"68118",4,"5","4774","1438","280",44,54,4,9,16,4,173,9,200,30,7,37,"95",7.9
"68119",4,"5","4774","1420","280",44,54,4,9,16,4,173,9,200,30,6,36,"95",7.9
"68120",4,"5","4774","1635","330",44,53,6,9,16,4,9,9,250,32,6,37,"95",9.8
"68121",8,"5","4774","1511","200",44,54,4,9,16,4,173,9,122,30,7,37,"95",6
"68122",8,"5","4774","1473","200",44,54,4,9,16,4,173,9,122,30,7,36,"95",6.1
"68123",8,"5","4774","1520","210",44,54,4,9,16,4,173,9,122,30,7,37,"95",6.6
"68124",8,"5","4774","1504","210",44,54,4,9,16,4,173,9,122,30,6,36,"95",6.8
"68125",8,"5","4774","1537","155",44,54,4,9,16,2,9,9,115,30,6,35,"95",7.9
"68126",8,"5","4774","1478","155",44,54,4,9,16,2,9,9,115,30,6,36,"95",7.6
"68127",8,"5","4774","1473","148",41,54,4,9,16,2,9,9,102,30,5,36,"92",7.8
"68128",8,"5","4774","1530","250",45,54,4,9,17,4,167,9,105,30,5,36,"diesel",4.4
"68129",8,"5","4774","1556","250",44,54,4,9,16,4,167,9,160,30,6,35,"95",8.4
"68130",8,"5","4774","1481","250",44,54,4,9,16,4,173,9,152,30,7,37,"95",8.4
"68131",8,"5","4774","1549","250",44,54,4,9,16,4,167,9,160,30,7,37,"95",7.4
"68132",8,"5","4774","1459","250",44,54,4,9,16,4,173,9,152,30,6,36,"95",7.8
"68133",8,"5","4774","1534","250",44,54,4,9,16,4,167,9,160,30,6,36,"95",7.8
"68134",8,"5","4774","1552","250",44,54,4,9,17,4,167,9,105,30,5,36,"diesel",5.2
"68135",8,"5","4774","1552","250",44,54,4,9,17,4,167,9,105,30,5,36,"diesel",5.8
"68136",8,"5","4774","1624","320",45,54,4,9,17,4,167,9,143,30,6,37,"diesel",5.9
"68137",8,"5","4774","1602","320",45,54,4,9,17,4,167,9,143,30,6,36,"diesel",5.5
"68138",8,"5","4774","1622","200",44,54,4,9,16,4,9,9,150,32,6,36,"95",8.9
"68139",8,"5","4774","1549","200",44,54,4,9,16,4,9,9,150,30,6,35,"95",8.9
"68140",8,"5","4774","1520","200",44,54,4,9,16,4,9,9,150,30,6,36,"95",8.2
"68141",8,"5","4774","1676","350",44,54,4,9,17,4,173,9,170,32,6,37,"diesel",6.4
"68142",8,"5","4774","1629","320",44,54,4,9,17,4,167,9,140,32,6,36,"diesel",6.7
"68143",8,"5","4774","1557","250",45,54,4,9,17,4,167,9,110,30,5,36,"diesel",4.9
"68144",8,"5","4774","1585","320",45,54,4,9,17,4,167,9,140,30,6,36,"diesel",4.8
"68145",8,"5","4774","1607","320",44,54,4,9,17,4,167,9,140,30,6,37,"diesel",6.5
"68146",8,"5","4774","1609","350",44,54,4,9,17,4,173,9,170,30,6,37,"diesel",6.5
"68147",8,"5","4774","1557","250",45,54,4,9,17,4,167,9,110,30,5,36,"diesel",5.6
"68148",8,"5","4774","1585","320",44,54,4,9,17,4,167,9,140,30,6,36,"diesel",5.9
"68149",8,"5","4774","1587","350",44,54,4,9,17,4,173,9,170,30,6,36,"diesel",6.4
"68150",8,"5","4774","1593","280",44,54,4,9,16,4,167,9,200,30,6,35,"95",8.6
"68151",8,"5","4774","1565","280",44,54,4,9,16,4,167,9,200,30,6,37,"95",8.1
"68152",8,"5","4774","1575","280",44,54,4,9,16,4,167,9,200,30,6,36,"95",8
"68153",8,"5","4774","1790","330",44,53,6,9,16,4,9,9,250,32,6,37,"95",10
"68154",8,"5","4775","1822","350",44,53,6,9,16,4,9,9,300,32,6,37,"98",10.5
"68155",4,"5","4769","1463","200",44,54,4,9,16,4,167,9,122,30,7,37,"95",6.4
"68156",4,"5","4769","1619","220",44,54,4,9,16,4,173,9,150,30,7,37,"95, Gas",6.8
"68157",4,"5","4769","1440","200",44,54,4,9,16,4,167,9,122,30,6,36,"95",6.3
"68158",4,"5","4769","1514","250",44,54,4,9,16,4,167,9,152,30,7,37,"95",7.1
"68159",4,"5","4769","1499","250",44,54,4,9,16,4,167,9,152,30,6,36,"95",7
"68163",4,"5","4769","1571","350",44,54,4,9,17,4,167,9,170,31,6,37,"diesel",5.6
"68164",4,"5","4769","1591","350",44,54,4,9,17,4,167,9,170,30,6,37,"diesel",5.3
"68165",4,"5","4769","1544","280",44,54,4,9,16,4,167,9,210,30,6,37,"95",7.7
"68166",4,"5","4769","1544","280",44,54,4,9,16,4,167,9,210,30,6,36,"95",7.7
"68168",8,"5","4771","1497","200",44,54,4,9,16,4,167,9,122,30,7,37,"95",6.4
"68169",8,"5","4774","1626","220",44,54,4,9,16,4,173,9,150,30,7,37,"95, Gas",6.8
"68170",8,"5","4771","1473","200",44,54,4,9,16,4,167,9,122,30,6,36,"95",6.3
"68171",8,"5","4771","1558","250",44,54,4,9,16,4,167,9,152,30,7,37,"95",7.2
"68172",8,"5","4771","1537","250",44,54,4,9,16,4,167,9,152,30,6,36,"95",7
"68173",8,"5","4771","1618","350",44,54,4,9,17,4,167,9,170,30,6,37,"diesel",5.3
"68174",8,"5","4771","1707","280",44,54,4,9,16,4,167,9,210,31,6,37,"95",8.6
"68175",8,"5","4771","1484","280",44,54,4,9,16,4,167,9,210,30,6,36,"95",7.2
"68177",8,"5","4767","1429","250",44,54,4,9,16,4,173,9,150,30,6,36,"95",5.2
"68178",8,"5","4767","1413","250",44,54,4,9,16,4,173,9,150,30,7,37,"95",5.1
"68179",8,"5","4767","1480","250",44,54,4,9,16,4,173,9,180,30,7,37,"95",5.8
"68180",8,"5","4767","1541","340",45,54,4,9,17,4,167,9,150,30,6,37,"diesel",4.8
"68181",8,"5","4767","1735","500",45,54,4,9,17,4,169,9,240,31,7,37,"diesel",5.4
"68182",8,"5","4767","1505","340",45,54,4,9,17,4,167,9,150,30,6,36,"diesel",4.2
"68183",8,"5","4777","1677","350",44,54,4,9,16,4,167,9,220,31,7,37,"95",6.9
"68184",8,"5","4777","1677","350",44,54,4,9,16,4,173,9,220,31,7,37,"95",6.9
"68188",4,"4","4767","1395","200",44,54,4,9,16,4,173,9,125,30,7,37,"95",5
"68189",4,"4","4767","1413","250",44,54,4,9,16,4,173,9,150,30,7,37,"95",5.1
"68191",4,"4","4767","1367","200",44,54,4,9,16,4,173,9,125,30,6,36,"95",5.4
"68202",4,"4","4767","1480","320",44,54,4,9,16,4,173,9,180,30,7,37,"95",5.8
"68220",4,"4","4767","1501","340",45,54,4,9,17,4,167,9,150,30,6,37,"diesel",4.6
"68221",4,"4","4767","1721","500",45,54,4,9,17,4,169,9,240,31,7,37,"diesel",5.3
"68222",4,"4","4767","1475","340",45,54,4,9,17,4,167,9,150,30,6,36,"diesel",4.1
"68227",8,"5","4773","1545","250",45,54,4,9,17,4,167,9,120,30,7,37,"diesel",4.4
"68228",8,"5","4773","1600","400",45,54,4,9,17,4,167,9,190,30,7,37,"diesel",4.6
"68229",8,"5","4773","1690","400",45,54,4,9,17,4,167,9,190,32,7,37,"diesel",5
"68230",8,"5","4773","1770","500",45,54,4,9,17,4,169,9,240,32,7,37,"diesel",5.9
"68231",8,"5","4773","1570","320",44,54,4,9,16,4,167,9,190,30,7,37,"95",6.4
"68232",8,"5","4773","1680","350",44,54,4,9,16,4,167,9,272,32,7,37,"95",7.1
"68233",4,"5","4775","1500","250",45,54,4,9,17,4,167,9,120,30,7,37,"diesel",4.1
"68234",4,"5","4775","1560","400",45,54,4,9,17,4,167,9,190,30,7,37,"diesel",4.5
"68235",4,"5","4775","1635","400",45,54,4,9,17,4,167,9,190,32,7,37,"diesel",4.9
"68236",4,"5","4775","1730","500",45,54,4,9,17,4,169,9,240,32,7,37,"diesel",5.8
"68237",4,"5","4775","1530","320",44,54,4,9,16,4,167,9,190,30,7,37,"95",6.3
"68238",4,"5","4775","1645","350",44,54,4,9,16,4,167,9,272,32,7,37,"95",7
"68246",4,"4","4802","1513","250",44,54,4,9,16,4,167,9,152,30,7,37,"95",7.3
"68247",4,"4","4799","1513","250",44,54,4,9,16,4,173,9,160,30,7,37,"95",7.3
"68248",4,"4","4799","1521","250",44,54,4,9,16,4,173,9,160,30,7,37,"95",7.2
"68249",4,"4","4799","1505","250",44,54,4,9,16,4,173,9,160,30,6,36,"95",7.1
"68250",4,"4","4802","1505","250",44,54,4,9,16,4,167,9,152,30,6,36,"95",7.4
"68251",4,"4","4799","1505","250",44,54,4,9,16,4,173,9,160,30,6,36,"95",7.6
"68252",4,"4","4799","1592","350",45,54,4,9,17,4,167,9,140,30,6,37,"diesel",5.4
"68253",4,"4","4799","1595","350",45,54,4,9,17,4,167,9,143,30,6,37,"diesel",5.9
"68254",4,"4","4799","1582","350",45,54,4,9,17,4,167,9,140,30,6,36,"diesel",4.9
"68255",4,"4","4799","1565","350",45,54,4,9,17,4,167,9,143,30,6,36,"diesel",5.3
"68256",4,"4","4799","1631","350",45,54,4,9,17,4,167,9,140,32,6,36,"diesel",6
"68257",4,"4","4799","1661","350",45,54,4,9,17,4,167,9,170,32,6,37,"diesel",5.9
"68258",4,"4","4799","1550","350",45,54,4,9,17,4,167,9,140,32,6,36,"diesel",4.7
"68259",4,"4","4799","1564","350",45,54,4,9,17,4,167,9,140,30,6,37,"diesel",5.3
"68260",4,"4","4799","1581","350",45,54,4,9,17,4,167,9,170,30,6,37,"diesel",5.5
"68261",4,"4","4799","1550","350",45,54,4,9,17,4,167,9,140,30,6,36,"diesel",4.7
"68262",4,"4","4799","1557","350",45,54,4,9,17,4,167,9,170,30,6,36,"diesel",4.9
"68263",4,"4","4799","1560","350",45,54,4,9,17,4,167,9,140,30,6,37,"diesel",6
"68264",4,"4","4799","1566","350",45,54,4,9,17,4,167,9,170,30,6,37,"diesel",6.1
"68265",4,"4","4799","1627","350",45,54,4,9,17,4,167,9,170,32,6,37,"diesel",6.4
"68266",4,"4","4799","1541","350",45,54,4,9,17,4,167,9,140,30,6,36,"diesel",5.6
"68267",4,"4","4799","1548","350",45,54,4,9,17,4,167,9,170,30,6,36,"diesel",5.6
"68268",4,"4","4799","1535","280",44,54,4,9,16,4,167,9,211,30,6,37,"95",7.8
"68269",4,"4","4799","1516","280",44,54,4,9,16,4,167,9,200,30,6,36,"95",7.9
"68270",4,"4","4799","1513","280",44,54,4,9,16,4,167,9,211,30,6,36,"95",7.3
"68271",4,"4","4799","1529","280",44,54,4,9,16,4,167,9,200,30,6,35,"95",8.5
"68272",4,"4","4799","1707","350",44,53,6,9,16,4,9,9,300,32,6,37,"95",10.1
"68273",4,"4","4799","1704","350",44,53,6,9,16,4,9,9,300,32,6,37,"95",9.3
"68276",4,"5","4802","1513","250",44,54,4,9,16,4,167,9,152,30,7,37,"95",7.3
"68277",4,"5","4802","1505","250",44,54,4,9,16,4,167,9,152,30,6,36,"95",7.4
"68278",4,"5","4802","1581","350",45,54,4,9,17,4,167,9,170,30,6,37,"diesel",5.5
"68279",4,"5","4802","1535","280",44,54,4,9,16,4,167,9,210,30,6,37,"95",7.8
"68280",4,"5","4802","1705","350",44,53,6,9,16,4,9,9,300,32,6,37,"95",9.3
"68285",4,"4","5055","2160","450",44,53,6,9,17,4,173,9,225,31,6,35,"diesel",9.6
"68286",4,"4","5055","2089","315",41,53,6,9,16,4,9,9,241,31,6,35,"95",12.1
"68287",4,"4","5055","2089","315",41,53,6,9,16,4,9,9,241,30,6,35,"95",11.4
"68288",4,"4, 6","5175","2187","315",41,53,6,9,16,4,9,9,241,31,6,35,"95",12.2
"68289",4,"4, 6","5175","2187","315",41,53,6,9,16,4,9,9,241,30,6,35,"95",11.4
"68290",4,"4, 6","5175","2187","315",41,53,6,9,16,4,9,9,241,30,6,36,"95",11.4
"68291",4,"4","5055","2089","315",41,53,6,9,16,4,9,9,241,30,6,36,"95",11.4
"68292",4,"4","5055","2154","370",41,53,6,9,16,4,9,9,280,31,6,35,"95",11.7
"68293",4,"4","5055","2182","430",42,53,8,9,16,5,9,9,335,31,6,35,"95",12.9
"68294",4,"4, 6","5175","2198","430",41,53,8,9,16,5,9,9,335,31,6,35,"95",13.1
"68295",4,"4","5055","2405","750",44,53,10,9,17,2,173,9,313,31,6,35,"diesel",11.4
"68296",4,"4, 6","5175","2405","750",44,53,10,9,17,2,173,9,313,31,6,35,"diesel",11.4
"68297",4,"4","5055","2434","550",41,57,12,9,16,4,9,9,420,31,5,35,"95",15.6
"68298",4,"4","5055","2434","560",41,57,12,9,16,4,9,9,450,31,5,35,"95",14.5
"68299",4,"4, 6","5175","2433","560",41,57,12,9,16,4,9,9,450,31,5,35,"95",14.5
"68300",4,"4","5059","2315","500",45,53,6,9,17,4,167,9,240,31,6,35,"diesel",8.5
"68301",4,"4","5179","2377","500",45,53,6,9,17,4,167,9,240,31,6,35,"diesel",8.5
"68302",4,"4, 5","5179","2377","500",45,53,6,9,17,4,167,9,240,31,6,35,"diesel",8.5
"68303",4,"4","5059","2154","370",41,53,6,9,16,4,9,9,280,31,6,35,"95",11.4
"68304",4,"4, 5","5179","2251","370",41,53,6,9,16,4,9,9,280,31,6,35,"95",11.4
"68305",4,"4","5059","2182","430",41,53,8,9,16,5,9,9,335,31,6,35,"95",12.5
"68306",4,"4","5179","2335","430",41,53,8,9,16,5,9,9,335,31,6,35,"95",12.5
"68307",4,"4, 5","5179","2273","430",41,53,8,9,16,5,9,9,335,31,6,35,"95",12.5
"68308",4,"4","5175","2433","560",41,57,12,9,16,4,9,9,450,31,5,35,"95",14.5
"68309",4,"4","5055","2158","450",44,53,6,9,17,4,167,9,233,31,6,35,"diesel",9.7
"68310",4,"4","5055","2158","500",44,53,6,9,17,4,167,9,240,31,6,35,"diesel",9.5
"68311",4,"4","5055","2158","450",44,53,6,9,17,4,167,9,233,31,6,36,"diesel",9.4
"68312",4,"4","5055","2158","500",44,53,6,9,17,4,167,9,240,31,6,36,"diesel",9.1
"68313",4,"4","5175","2158","450",44,53,6,9,17,4,167,9,233,31,6,35,"diesel",9.7
"68314",4,"4","5175","2158","450",44,53,6,9,17,4,167,9,233,31,6,36,"diesel",9.4
"68315",4,"4","5055","2154","370",41,53,6,9,16,4,9,9,280,31,6,35,"95",11.7
"68316",4,"4","5175","2154","370",41,53,6,9,16,4,9,9,280,31,6,35,"95",11.7
"68317",4,"4","5055","2182","430",42,53,8,9,16,5,9,9,335,31,6,35,"95",12.9
"68318",4,"4","5175","2198","430",41,53,8,9,16,5,9,9,335,31,6,35,"95",13.1
"68319",6,"5","3916","970","89",41,54,4,9,16,2,9,9,67,30,5,36,"95",6.9
"68320",6,"5","3916","1008","161",41,54,4,9,16,2,9,9,100,30,5,36,"95",7.8
"68365",4,"5","4137","945","116",41,54,4,9,16,2,9,9,60,30,5,36,"95",6.7
"68366",4,"5","4137","1040","126",41,54,4,9,16,4,9,9,75,30,5,36,"95",6.4
"68367",4,"5","4137","1050","140",41,54,4,9,16,2,9,9,100,30,5,36,"95",7.8
"68368",4,"5","4137","980","135",41,54,4,9,16,2,9,9,75,30,5,36,"95",7.5
"68369",4,"5","4137","1060","115",44,54,4,9,17,2,9,9,60,30,5,36,"diesel",4.9
"68370",4,"5","4164","1100","142",41,54,4,9,16,2,9,9,90,30,5,36,"95",8.3
"68371",4,"5","4137","1060","124",44,54,4,9,17,2,9,9,64,30,5,36,"diesel",4.9
"68372",4,"5","4137","1120","133",44,54,4,9,17,2,9,9,68,30,5,36,"diesel",5.1
"68373",4,"5","4137","1115","235",44,54,4,9,17,2,167,9,110,30,5,36,"diesel",5
"68374",4,"5","4137","1105","210",44,54,4,9,17,2,167,9,90,30,5,36,"diesel",5
"68375",6,"5","3715","955","76",41,54,4,9,16,2,9,9,45,30,4,35,"95",6
"68379",6,"5","3715","985","116",44,54,4,9,16,2,9,9,60,30,4,35,"95",6
"68380",6,"5","3745","960","126",41,54,4,9,16,2,9,9,75,30,4,35,"95",6.2
"68382",6,"5","3715","985","116",44,54,4,9,16,2,9,9,60,30,5,36,"95",6.6
"68383",6,"5","3745","960","126",41,54,4,9,16,2,9,9,75,30,5,36,"95",6.2
"68384",6,"5","3745","1035","195",44,54,3,9,17,2,167,9,75,30,5,36,"diesel",4.4
"68385",6,"5","3745","1010","152",41,54,4,9,16,4,9,9,125,30,5,36,"95",7.1
"68386",6,"5","3715","990","128",41,54,4,9,16,2,9,9,75,30,5,36,"95",6.9
"68388",6,"5","3715","1035","124",44,54,4,9,17,2,9,9,64,30,4,35,"diesel",5
"68389",6,"5","3715","1035","124",44,54,4,9,17,2,9,9,64,30,5,36,"diesel",5.6
"68390",6,"5","3715","955","76",41,54,4,9,16,2,9,9,45,30,4,35,"95",6
"68394",6,"5","3715","985","116",44,54,4,9,16,2,9,9,60,30,4,35,"95",6
"68395",6,"5","3745","960","126",41,54,4,9,16,2,9,9,75,30,4,35,"95",6.2
"68397",6,"5","3715","985","116",44,54,4,9,16,2,9,9,60,30,5,36,"95",6.6
"68398",6,"5","3745","960","126",41,54,4,9,16,2,9,9,75,30,5,36,"95",6.2
"68399",6,"5","3745","1035","195",44,54,3,9,17,2,167,9,75,30,5,36,"diesel",4.4
"68400",6,"5","3745","1010","152",41,54,4,9,16,4,9,9,125,30,5,36,"95",7.1
"68401",6,"5","3715","990","128",41,54,4,9,16,2,9,9,75,30,5,36,"95",6.9
"68403",6,"5","3715","1035","124",44,54,4,9,17,2,9,9,64,30,4,35,"diesel",5
"68404",6,"5","3715","1035","124",44,54,4,9,17,2,9,9,64,30,5,36,"diesel",5.6
"68405",8,"5","4137","1030","116",41,54,4,9,16,2,9,9,60,30,5,36,"95",7
"68406",8,"5","4137","1075","126",41,54,4,9,16,4,9,9,75,30,5,36,"95",6.4
"68410",8,"5","4137","1090","115",44,54,4,9,17,2,9,9,60,30,5,36,"diesel",5.1
"68411",8,"5","4137","1160","130",44,54,4,9,17,2,9,9,68,30,5,36,"diesel",5.2
"68412",8,"5","4137","1190","235",44,54,4,9,17,2,167,9,110,30,5,36,"diesel",5
"68413",8,"5","4137","1105","210",44,54,4,9,17,2,167,9,90,30,5,36,"diesel",5.2
"68426",6,"5","3745","925","86",41,54,4,9,16,2,9,9,50,30,5,36,"95",5.7
"68427",6,"5","3745","935","106",41,54,4,9,16,2,9,9,54,30,5,36,"95",5.8
"68428",6,"5","3745","935","112",41,54,4,9,16,2,9,9,64,30,5,36,"95",5.9
"68429",6,"5","3745","985","126",41,54,4,9,16,4,9,9,101,30,5,36,"95",6.7
"68430",6,"5","3745","960","126",41,54,4,9,16,2,9,9,75,30,5,36,"95",6.2
"68431",6,"5","3745","935","116",41,54,4,9,16,2,9,9,60,30,5,36,"95",7.5
"68432",6,"5","3745","1035","195",41,54,3,9,17,2,167,9,75,30,5,36,"diesel",4.4
"68433",6,"5","3745","1010","152",41,54,4,9,16,4,9,9,125,30,5,36,"95",7.1
"68434",6,"5","3745","1010","115",41,54,4,9,17,2,167,9,60,30,5,36,"diesel",4.4
"68435",6,"5","3745","985","124",44,54,4,9,17,2,9,9,64,30,5,36,"diesel",4.8
"68436",6,"5","3745","985","240",44,54,4,9,17,2,167,9,101,30,5,36,"diesel",4.9
