"","left daughter","right daughter","split var","split point","status","prediction"
"5305",5940,5941,"X",10158.5,-3,9
"5306",5942,5943,"fuel_tank_capacity_l",0,-3,9
"5307",0,0,NA,0,-1,9
"5308",5944,5945,"acceleration_0_100_km.h_s",1256.5,-3,9
"5309",5946,5947,"fuel_tank_capacity_l",0,-3,9
"5310",0,0,NA,0,-1,9
"5311",5948,5949,"X",1222.5,-3,9
"5312",5950,5951,"valves_per_cylinder",0,-3,9
"5313",0,0,NA,0,-1,9
"5314",0,0,NA,0,-1,9
"5315",5952,5953,"engine_hp",0,-3,9
"5316",0,0,NA,0,-1,9
"5317",5954,5955,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"5318",5956,5957,"acceleration_0_100_km.h_s",10.25,-3,9
"5319",0,0,NA,0,-1,9
"5320",0,0,NA,0,-1,9
"5321",5958,5959,"capacity_cm3",1.5,-3,9
"5322",5960,5961,"number_of_cylinders",0,-3,9
"5323",0,0,NA,0,-1,9
"5324",5962,5963,"engine_hp_rpm",5.5,-3,9
"5325",0,0,NA,0,-1,9
"5326",5964,5965,"cylinder_bore_mm",0,-3,9
"5327",5966,5967,"mixed_fuel_consumption_per_100_km_l",9.85,-3,9
"5328",5968,5969,"number_of_cylinders",9.05,-3,9
"5329",5970,5971,"acceleration_0_100_km.h_s",5.25,-3,9
"5330",0,0,NA,0,-1,9
"5331",0,0,NA,0,-1,9
"5332",5972,5973,"engine_hp",458,-3,9
"5333",0,0,NA,0,-1,9
"5334",0,0,NA,0,-1,9
"5335",5974,5975,"cylinder_bore_mm",86.5,-3,9
"5336",5976,5977,"Year_from",2008.5,-3,9
"5337",0,0,NA,0,-1,9
"5338",5978,5979,"fuel_tank_capacity_l",8.5,-3,9
"5339",0,0,NA,0,-1,9
"5340",0,0,NA,0,-1,9
"5341",5980,5981,"curb_weight_kg",9.44918203755124,-3,9
"5342",5982,5983,"X",9515.5,-3,9
"5343",0,0,NA,0,-1,9
"5344",5984,5985,"number_of_gears",2.5,-3,9
"5345",5986,5987,"engine_hp",287.5,-3,9
"5346",0,0,NA,0,-1,9
"5347",5988,5989,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"5348",5990,5991,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"5349",5992,5993,"cylinder_bore_mm",0,-3,9
"5350",5994,5995,"width_mm",1.5,-3,9
"5351",5996,5997,"maximum_torque_n_m",8.5,-3,9
"5352",0,0,NA,0,-1,9
"5353",5998,5999,"wheelbase_mm",0,-3,9
"5354",0,0,NA,0,-1,9
"5355",6000,6001,"X",14088,-3,9
"5356",6002,6003,"Year_from",0,-3,9
"5357",0,0,NA,0,-1,9
"5358",0,0,NA,0,-1,9
"5359",6004,6005,"number_of_cylinders",7,-3,9
"5360",0,0,NA,0,-1,8.98648285739862
"5361",6006,6007,"mixed_fuel_consumption_per_100_km_l",16.4,-3,9
"5362",6008,6009,"acceleration_0_100_km.h_s",15.5,-3,8.99324142869931
"5363",6010,6011,"curb_weight_kg",5.47404840169597,-3,8.99964890538698
"5364",6012,6013,"Year_from",1985.5,-3,8.99754233770884
"5365",6014,6015,"X",39249.5,-3,8.98986214304897
"5366",6016,6017,"capacity_cm3",6,-3,9
"5367",0,0,NA,0,-1,9
"5368",6018,6019,"maximum_torque_n_m",87,-3,9
"5369",6020,6021,"maximum_torque_n_m",0,-3,9
"5370",0,0,NA,0,-1,9
"5371",6022,6023,"Year_from",5.5,-3,9
"5372",0,0,NA,0,-1,8.98648285739862
"5373",0,0,NA,0,-1,8.99549428579954
"5374",0,0,NA,0,-1,9
"5375",6024,6025,"acceleration_0_100_km.h_s",11.3,-3,9
"5376",0,0,NA,0,-1,9
"5377",0,0,NA,0,-1,9
"5378",0,0,NA,0,-1,9
"5379",0,0,NA,0,-1,9
"5380",0,0,NA,0,-1,9
"5381",0,0,NA,0,-1,9
"5382",0,0,NA,0,-1,9
"5383",0,0,NA,0,-1,9
"5384",0,0,NA,0,-1,9
"5385",0,0,NA,0,-1,9
"5386",0,0,NA,0,-1,9
"5387",6026,6027,"fuel_tank_capacity_l",0,-3,9
"5388",0,0,NA,0,-1,9
"5389",6028,6029,"number_of_gears",0,-3,9
"5390",0,0,NA,0,-1,9
"5391",0,0,NA,0,-1,9
"5392",0,0,NA,0,-1,9
"5393",6030,6031,"stroke_cycle_mm",0,-3,9
"5394",0,0,NA,0,-1,9
"5395",6032,6033,"maximum_torque_n_m",2.5,-3,9
"5396",0,0,NA,0,-1,9
"5397",6034,6035,"engine_hp",51.5,-3,8.98648285739862
"5398",0,0,NA,0,-1,8.99729657147972
"5399",6036,6037,"highway_fuel_per_100km_l",6.63979590061247,-3,8.98817250022379
"5400",6038,6039,"X",44079,-3,8.99826703299982
"5401",6040,6041,"Year_from",1972.5,-3,9
"5402",0,0,NA,0,-1,9
"5403",0,0,NA,0,-1,8.98648285739862
"5404",0,0,NA,0,-1,9
"5405",6042,6043,"mixed_fuel_consumption_per_100_km_l",1975,-3,9
"5406",6044,6045,"stroke_cycle_mm",0,-3,9
"5407",6046,6047,"fuel_tank_capacity_l",5.5,-3,9
"5408",0,0,NA,0,-1,8.98648285739862
"5409",6048,6049,"curb_weight_kg",4.97404840169597,-3,8.98648285739862
"5410",0,0,NA,0,-1,8.99662071434966
"5411",6050,6051,"curb_weight_kg",8.5,-3,8.98732767881121
"5412",0,0,NA,0,-1,9
"5413",6052,6053,"number_of_cylinders",5,-3,9
"5414",6054,6055,"fuel_tank_capacity_l",5.3491627506784,-3,8.99754233770884
"5415",0,0,NA,0,-1,8.98648285739862
"5416",0,0,NA,0,-1,9
"5417",0,0,NA,0,-1,9
"5418",6056,6057,"stroke_cycle_mm",65.5,-3,9
"5419",0,0,NA,0,-1,9
"5420",6058,6059,"Year_from",0,-3,9
"5421",6060,6061,"Year_from",0,-3,9
"5422",6062,6063,"number_of_gears",90,-3,8.98648285739862
"5423",0,0,NA,0,-1,8.98648285739862
"5424",6064,6065,"Year_from",1985.5,-3,8.99924904763326
"5425",6066,6067,"length_mm",3.5,-3,9
"5426",6068,6069,"fuel_tank_capacity_l",5.3491627506784,-3,8.99688065939968
"5427",6070,6071,"cylinder_bore_mm",75.5,-3,8.98817250022379
"5428",0,0,NA,0,-1,8.98986214304897
"5429",6072,6073,"acceleration_0_100_km.h_s",13.65,-3,9
"5430",6074,6075,"X",45015,-3,8.99766049454976
"5431",6076,6077,"cylinder_bore_mm",86.5,-3,8.99968087690317
"5432",0,0,NA,0,-1,8.99188971443917
"5433",0,0,NA,0,-1,8.98648285739862
"5434",6078,6079,"mixed_fuel_consumption_per_100_km_l",6.4,-3,8.98648285739862
"5435",6080,6081,"mixed_fuel_consumption_per_100_km_l",0,-3,8.98648285739862
"5436",6082,6083,"X",0,-3,9
"5437",0,0,NA,0,-1,9
"5438",0,0,NA,0,-1,8.98648285739862
"5439",0,0,NA,0,-1,8
"5440",0,0,NA,0,-1,8
"5441",6084,6085,"stroke_cycle_mm",82.5,-3,8.9812704260876
"5442",0,0,NA,0,-1,8.98648285739862
"5443",6086,6087,"stroke_cycle_mm",94,-3,9
"5444",0,0,NA,0,-1,9
"5445",6088,6089,"highway_fuel_per_100km_l",6.4,-3,9
"5446",6090,6091,"Year_from",83.5497199735871,-3,9
"5447",0,0,NA,0,-1,9
"5448",0,0,NA,0,-1,9
"5449",0,0,NA,0,-1,9
"5450",6092,6093,"wheelbase_mm",2.5,-3,9
"5451",0,0,NA,0,-1,9
"5452",0,0,NA,0,-1,9
"5453",6094,6095,"number_of_seats",4.5,-3,9
"5454",0,0,NA,0,-1,9
"5455",6096,6097,"stroke_cycle_mm",83.5,-3,9
"5456",6098,6099,"maximum_torque_n_m",0,-3,9
"5457",0,0,NA,0,-1,9
"5458",0,0,NA,0,-1,9
"5459",0,0,NA,0,-1,9
"5460",0,0,NA,0,-1,9
"5461",6100,6101,"capacity_cm3",0,-3,9
"5462",0,0,NA,0,-1,9
"5463",6102,6103,"fuel_tank_capacity_l",5.5,-3,9
"5464",0,0,NA,0,-1,8.98648285739862
"5465",0,0,NA,0,-1,8.98648285739862
"5466",0,0,NA,0,-1,8.98648285739862
"5467",6104,6105,"acceleration_0_100_km.h_s",4.35,-3,8.98648285739862
"5468",0,0,NA,0,-1,9
"5469",6106,6107,"Year_from",16533.5,-3,9
"5470",0,0,NA,0,-1,9
"5471",6108,6109,"Year_from",0,-3,9
"5472",0,0,NA,0,-1,8.98648285739862
"5473",6110,6111,"cylinder_bore_mm",81,-3,9
"5474",0,0,NA,0,-1,9
"5475",0,0,NA,0,-1,9
"5476",0,0,NA,0,-1,9
"5477",6112,6113,"engine_hp_rpm",5.5,-3,9
"5478",0,0,NA,0,-1,9
"5479",6114,6115,"Year_from",0,-3,9
"5480",6116,6117,"X",60301,-3,9
"5481",6118,6119,"engine_hp_rpm",66683.5,-3,9
"5482",0,0,NA,0,-1,9
"5483",6120,6121,"acceleration_0_100_km.h_s",11.95,-3,9
"5484",0,0,NA,0,-1,9
"5485",0,0,NA,0,-1,9
"5486",6122,6123,"length_mm",3.5,-3,9
"5487",0,0,NA,0,-1,8.99324142869931
"5488",0,0,NA,0,-1,9
"5489",6124,6125,"cylinder_bore_mm",81,-3,9
"5490",0,0,NA,0,-1,9
"5491",6126,6127,"X",29815.5,-3,9
"5492",6128,6129,"Year_from",2002.5,-3,9
"5493",0,0,NA,0,-1,9
"5494",6130,6131,"city_fuel_per_100km_l",13.35,-3,9
"5495",0,0,NA,0,-1,9
"5496",0,0,NA,0,-1,9
"5497",6132,6133,"cylinder_bore_mm",1.5,-3,9
"5498",0,0,NA,0,-1,9
"5499",6134,6135,"highway_fuel_per_100km_l",8.4,-3,9
"5500",0,0,NA,0,-1,9
"5501",6136,6137,"Year_from",1991,-3,9
"5502",0,0,NA,0,-1,9
"5503",6138,6139,"engine_hp_rpm",0,-3,9
"5504",6140,6141,"capacity_cm3",0,-3,9
"5505",6142,6143,"engine_hp",0,-3,9
"5506",0,0,NA,0,-1,9
"5507",6144,6145,"length_mm",8.8,-3,9
"5508",6146,6147,"turnover_of_maximum_torque_rpm",3.5,-3,9
"5509",0,0,NA,0,-1,9
"5510",0,0,NA,0,-1,8.98648285739862
"5511",6148,6149,"highway_fuel_per_100km_l",7.73979590061247,-3,8.98648285739862
"5512",0,0,NA,0,-1,9
"5513",0,0,NA,0,-1,9
"5514",6150,6151,"maximum_torque_n_m",3.5,-3,9
"5515",6152,6153,"number_of_gears",3.5,-3,8.9982368944433
"5516",6154,6155,"length_mm",3.5,-3,8.99983173681409
"5517",6156,6157,"length_mm",3.5,-3,9
"5518",0,0,NA,0,-1,8.98648285739862
"5519",0,0,NA,0,-1,9
"5520",6158,6159,"stroke_cycle_mm",0,-3,9
"5521",0,0,NA,0,-1,9
"5522",6160,6161,"engine_hp_rpm",5.5,-3,9
"5523",6162,6163,"highway_fuel_per_100km_l",8.15,-3,9
"5524",0,0,NA,0,-1,9
"5525",6164,6165,"stroke_cycle_mm",81.5,-3,9
"5526",6166,6167,"city_fuel_per_100km_l",0,-3,9
"5527",0,0,NA,0,-1,9
"5528",6168,6169,"X",47533.5,-3,8.98648285739862
"5529",0,0,NA,0,-1,8.98648285739862
"5530",0,0,NA,0,-1,9
"5531",0,0,NA,0,-1,9
"5532",0,0,NA,0,-1,9
"5533",6170,6171,"curb_weight_kg",5,-3,9
"5534",0,0,NA,0,-1,9
"5535",6172,6173,"curb_weight_kg",4.5,-3,9
"5536",0,0,NA,0,-1,9
"5537",6174,6175,"maximum_torque_n_m",2.5,-3,9
"5538",6176,6177,"X",49118,-3,9
"5539",0,0,NA,0,-1,9
"5540",0,0,NA,0,-1,9
"5541",0,0,NA,0,-1,9
"5542",0,0,NA,0,-1,9
"5543",6178,6179,"Year_from",0,-3,9
"5544",6180,6181,"maximum_torque_n_m",13.85,-3,9
"5545",6182,6183,"length_mm",0,-3,9
"5546",0,0,NA,0,-1,9
"5547",0,0,NA,0,-1,9
"5548",0,0,NA,0,-1,8.98648285739862
"5549",6184,6185,"X",53970,-3,9
"5550",0,0,NA,0,-1,8.99662071434966
"5551",0,0,NA,0,-1,9
"5552",0,0,NA,0,-1,9
"5553",6186,6187,"maximum_torque_n_m",2.5,-3,9
"5554",6188,6189,"mixed_fuel_consumption_per_100_km_l",10.9,-3,9
"5555",6190,6191,"valves_per_cylinder",3,-3,9
"5556",6192,6193,"number_of_cylinders",0,-3,9
"5557",0,0,NA,0,-1,9
"5558",6194,6195,"Year_from",0,-3,9
"5559",0,0,NA,0,-1,9
"5560",0,0,NA,0,-1,9
"5561",6196,6197,"maximum_torque_n_m",0,-3,9
"5562",6198,6199,"valves_per_cylinder",0,-3,9
"5563",0,0,NA,0,-1,9
"5564",0,0,NA,0,-1,9
"5565",0,0,NA,0,-1,9
"5566",0,0,NA,0,-1,9
"5567",0,0,NA,0,-1,9
"5568",0,0,NA,0,-1,9
"5569",0,0,NA,0,-1,9
"5570",0,0,NA,0,-1,9
"5571",0,0,NA,0,-1,9
"5572",0,0,NA,0,-1,9
"5573",6200,6201,"highway_fuel_per_100km_l",5.45,-3,9
"5574",6202,6203,"engine_hp_rpm",4.5,-3,8.99840974792925
"5575",6204,6205,"stroke_cycle_mm",4.5,-3,8.98648285739862
"5576",0,0,NA,0,-1,8.98648285739862
"5577",6206,6207,"stroke_cycle_mm",70.5,-3,9
"5578",0,0,NA,0,-1,9
"5579",0,0,NA,0,-1,9
"5580",6208,6209,"turnover_of_maximum_torque_rpm",0,-3,9
"5581",0,0,NA,0,-1,9
"5582",0,0,NA,0,-1,8.98648285739862
"5583",6210,6211,"acceleration_0_100_km.h_s",11.15,-3,9
"5584",6212,6213,"stroke_cycle_mm",87,-3,9
"5585",0,0,NA,0,-1,9
"5586",0,0,NA,0,-1,9
"5587",6214,6215,"stroke_cycle_mm",81,-3,9
"5588",6216,6217,"engine_hp",87.5,-3,8.99942480244249
"5589",0,0,NA,0,-1,8.98648285739862
"5590",6218,6219,"engine_hp_rpm",4.5,-3,8.99324142869931
"5591",0,0,NA,0,-1,9
"5592",0,0,NA,0,-1,9
"5593",0,0,NA,0,-1,9
"5594",6220,6221,"turnover_of_maximum_torque_rpm",0,-3,9
"5595",0,0,NA,0,-1,9
"5596",6222,6223,"highway_fuel_per_100km_l",7.48979590061247,-3,8.99849809526651
"5597",6224,6225,"cylinder_bore_mm",95.5,-3,9
"5598",0,0,NA,0,-1,9
"5599",6226,6227,"valves_per_cylinder",0,-3,9
"5600",0,0,NA,0,-1,9
"5601",0,0,NA,0,-1,8.99324142869931
"5602",0,0,NA,0,-1,9
"5603",0,0,NA,0,-1,9
"5604",0,0,NA,0,-1,9
"5605",0,0,NA,0,-1,9
"5606",0,0,NA,0,-1,9
"5607",6228,6229,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"5608",6230,6231,"engine_hp",0,-3,9
"5609",0,0,NA,0,-1,9
"5610",0,0,NA,0,-1,9
"5611",0,0,NA,0,-1,9
"5612",0,0,NA,0,-1,9
"5613",6232,6233,"engine_hp_rpm",4.5,-3,9
"5614",6234,6235,"acceleration_0_100_km.h_s",13.05,-3,9
"5615",0,0,NA,0,-1,9
"5616",0,0,NA,0,-1,9
"5617",6236,6237,"acceleration_0_100_km.h_s",13.7,-3,9
"5618",6238,6239,"valves_per_cylinder",3.5,-3,8.99201259755373
"5619",6240,6241,"curb_weight_kg",8.5,-3,9
"5620",6242,6243,"mixed_fuel_consumption_per_100_km_l",6.9,-3,8.98648285739862
"5621",6244,6245,"length_mm",3.5,-3,8.98648285739862
"5622",0,0,NA,0,-1,9
"5623",6246,6247,"X",47772,-3,8.99098857159908
"5624",0,0,NA,0,-1,9
"5625",6248,6249,"mixed_fuel_consumption_per_100_km_l",6.2,-3,9
"5626",6250,6251,"Year_from",10.6819513377927,-3,9
"5627",6252,6253,"number_of_seats",4.5,-3,9
"5628",0,0,NA,0,-1,9
"5629",6254,6255,"mixed_fuel_consumption_per_100_km_l",49182.5,-3,9
"5630",6256,6257,"cylinder_bore_mm",0,-3,9
"5631",0,0,NA,0,-1,9
"5632",0,0,NA,0,-1,9
"5633",6258,6259,"fuel_tank_capacity_l",7,-3,9
"5634",0,0,NA,0,-1,9
"5635",6260,6261,"fuel_tank_capacity_l",4.5,-3,9
"5636",0,0,NA,0,-1,9
"5637",0,0,NA,0,-1,9
"5638",6262,6263,"X",29974.5,-3,8.99749682544419
"5639",6264,6265,"X",47845.5,-3,8.98960219799894
"5640",6266,6267,"curb_weight_kg",4.97404840169597,-3,8.99864828573986
"5641",6268,6269,"maximum_torque_n_m",0,-3,9
"5642",6270,6271,"number_of_seats",5.5,-3,9
"5643",6272,6273,"Year_from",1981.5,-3,8.9891862859189
"5644",6274,6275,"engine_hp_rpm",4.5,-3,9
"5645",6276,6277,"engine_hp",72.5,-3,8.99922759185135
"5646",0,0,NA,0,-1,9
"5647",0,0,NA,0,-1,9
"5648",0,0,NA,0,-1,8.99188971443917
"5649",0,0,NA,0,-1,9
"5650",6278,6279,"X",19568.5,-3,8.99831035717483
"5651",6280,6281,"engine_hp",103,-3,9
"5652",0,0,NA,0,-1,9
"5653",6282,6283,"cylinder_bore_mm",79.5497199735871,-3,9
"5654",0,0,NA,0,-1,9
"5655",6284,6285,"cylinder_bore_mm",84.9345609272981,-3,9
"5656",6286,6287,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"5657",0,0,NA,0,-1,9
"5658",0,0,NA,0,-1,8.98648285739862
"5659",6288,6289,"engine_hp_rpm",0,-3,9
"5660",0,0,NA,0,-1,9
"5661",0,0,NA,0,-1,9
"5662",6290,6291,"number_of_seats",16907,-3,9
"5663",6292,6293,"X",21549,-3,9
"5664",6294,6295,"stroke_cycle_mm",0,-3,9
"5665",0,0,NA,0,-1,9
"5666",0,0,NA,0,-1,9
"5667",6296,6297,"engine_hp_rpm",6.45,-3,9
"5668",0,0,NA,0,-1,8.98648285739862
"5669",6298,6299,"stroke_cycle_mm",0,-3,9
"5670",0,0,NA,0,-1,8.98648285739862
"5671",6300,6301,"turnover_of_maximum_torque_rpm",2,-3,9
"5672",0,0,NA,0,-1,9
"5673",6302,6303,"highway_fuel_per_100km_l",7.3,-3,9
"5674",0,0,NA,0,-1,9
"5675",0,0,NA,0,-1,9
"5676",6304,6305,"curb_weight_kg",7.5,-3,9
"5677",0,0,NA,0,-1,9
"5678",6306,6307,"length_mm",0,-3,9
"5679",0,0,NA,0,-1,9
"5680",0,0,NA,0,-1,8.98648285739862
"5681",6308,6309,"wheelbase_mm",2.5,-3,9
"5682",0,0,NA,0,-1,9
"5683",6310,6311,"engine_hp",0,-3,9
"5684",6312,6313,"city_fuel_per_100km_l",8.9,-3,9
"5685",6314,6315,"valves_per_cylinder",69087.5,-3,9
"5686",0,0,NA,0,-1,9
"5687",6316,6317,"X",0,-3,9
"5688",0,0,NA,0,-1,9
"5689",0,0,NA,0,-1,9
"5690",0,0,NA,0,-1,9
"5691",6318,6319,"curb_weight_kg",1.47404840169596,-3,9
"5692",6320,6321,"X",61197.5,-3,9
"5693",0,0,NA,0,-1,9
"5694",6322,6323,"number_of_seats",6,-3,9
"5695",6324,6325,"Year_from",2002.5,-3,9
"5696",0,0,NA,0,-1,9
"5697",0,0,NA,0,-1,9
"5698",6326,6327,"X",68721.5,-3,9
"5699",0,0,NA,0,-1,9
"5700",0,0,NA,0,-1,9
"5701",6328,6329,"number_of_seats",6,-3,9
"5702",6330,6331,"stroke_cycle_mm",96,-3,9
"5703",6332,6333,"X",53760,-3,8.99613795925675
"5704",6334,6335,"turnover_of_maximum_torque_rpm",10.4,-3,9
"5705",6336,6337,"turnover_of_maximum_torque_rpm",0,-3,9
"5706",0,0,NA,0,-1,9
"5707",6338,6339,"mixed_fuel_consumption_per_100_km_l",12.25,-3,9
"5708",0,0,NA,0,-1,9
"5709",6340,6341,"city_fuel_per_100km_l",12.55,-3,9
"5710",0,0,NA,0,-1,8.98648285739862
"5711",0,0,NA,0,-1,8.98648285739862
"5712",0,0,NA,0,-1,9
"5713",0,0,NA,0,-1,9
"5714",0,0,NA,0,-1,9
"5715",6342,6343,"length_mm",4.65,-3,9
"5716",0,0,NA,0,-1,9
"5717",6344,6345,"number_of_seats",0,-3,9
"5718",6346,6347,"X",5.5,-3,9
"5719",6348,6349,"stroke_cycle_mm",59,-3,9
"5720",6350,6351,"stroke_cycle_mm",0,-3,9
"5721",6352,6353,"engine_hp_rpm",0,-3,9
"5722",0,0,NA,0,-1,9
"5723",6354,6355,"curb_weight_kg",0,-3,9
"5724",0,0,NA,0,-1,9
"5725",0,0,NA,0,-1,9
"5726",0,0,NA,0,-1,9
"5727",0,0,NA,0,-1,9
"5728",6356,6357,"stroke_cycle_mm",0,-3,9
"5729",0,0,NA,0,-1,9
"5730",0,0,NA,0,-1,9
"5731",0,0,NA,0,-1,9
"5732",6358,6359,"city_fuel_per_100km_l",0,-3,9
"5733",0,0,NA,0,-1,9
"5734",0,0,NA,0,-1,9
"5735",0,0,NA,0,-1,9
"5736",0,0,NA,0,-1,8.98648285739862
"5737",6360,6361,"highway_fuel_per_100km_l",8.9,-3,9
"5738",0,0,NA,0,-1,8.98648285739862
"5739",0,0,NA,0,-1,9
"5740",0,0,NA,0,-1,9
"5741",0,0,NA,0,-1,9
"5742",0,0,NA,0,-1,9
"5743",6362,6363,"engine_hp",91,-3,9
"5744",0,0,NA,0,-1,9
"5745",6364,6365,"curb_weight_kg",4.97404840169597,-3,9
"5746",0,0,NA,0,-1,8.98648285739862
"5747",6366,6367,"maximum_torque_n_m",3.5,-3,9
"5748",0,0,NA,0,-1,9
"5749",6368,6369,"city_fuel_per_100km_l",0,-3,9
"5750",0,0,NA,0,-1,9
"5751",6370,6371,"stroke_cycle_mm",6.4,-3,9
"5752",0,0,NA,0,-1,9
"5753",6372,6373,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"5754",6374,6375,"acceleration_0_100_km.h_s",9.93195133779265,-3,9
"5755",6376,6377,"number_of_seats",74,-3,9
"5756",0,0,NA,0,-1,9
"5757",0,0,NA,0,-1,9
"5758",0,0,NA,0,-1,9
"5759",6378,6379,"engine_hp",63.5,-3,9
"5760",6380,6381,"engine_hp",182,-3,9
"5761",0,0,NA,0,-1,9
"5762",6382,6383,"acceleration_0_100_km.h_s",11.05,-3,9
"5763",0,0,NA,0,-1,9
"5764",0,0,NA,0,-1,9
"5765",6384,6385,"mixed_fuel_consumption_per_100_km_l",4.85,-3,9
"5766",0,0,NA,0,-1,9
"5767",6386,6387,"stroke_cycle_mm",0,-3,9
"5768",6388,6389,"capacity_cm3",0,-3,9
"5769",0,0,NA,0,-1,9
"5770",0,0,NA,0,-1,9
"5771",0,0,NA,0,-1,9
"5772",6390,6391,"number_of_seats",0,-3,9
"5773",0,0,NA,0,-1,9
"5774",0,0,NA,0,-1,9
"5775",0,0,NA,0,-1,9
"5776",0,0,NA,0,-1,9
"5777",6392,6393,"number_of_gears",4.91703454789045,-3,9
"5778",0,0,NA,0,-1,8.99324142869931
"5779",6394,6395,"stroke_cycle_mm",82.5497199735871,-3,9
"5780",6396,6397,"city_fuel_per_100km_l",7.35,-3,9
"5781",6398,6399,"cylinder_bore_mm",7.6,-3,9
"5782",6400,6401,"stroke_cycle_mm",82.5,-3,8.99985670873567
"5783",0,0,NA,0,-1,8.99729657147972
"5784",0,0,NA,0,-1,9
"5785",0,0,NA,0,-1,8.98648285739862
"5786",6402,6403,"number_of_gears",85.4345609272981,-3,9
"5787",6404,6405,"stroke_cycle_mm",89.5,-3,9
"5788",6406,6407,"fuel_tank_capacity_l",0,-3,9
"5789",6408,6409,"capacity_cm3",2.5,-3,9
"5790",6410,6411,"number_of_gears",0,-3,9
"5791",6412,6413,"number_of_seats",8.95,-3,9
"5792",0,0,NA,0,-1,9
"5793",6414,6415,"fuel_tank_capacity_l",0,-3,9
"5794",6416,6417,"number_of_seats",93.5,-3,9
"5795",0,0,NA,0,-1,8.98648285739862
"5796",6418,6419,"fuel_tank_capacity_l",4.5,-3,9
"5797",6420,6421,"city_fuel_per_100km_l",9.75,-3,8.99920487396462
"5798",0,0,NA,0,-1,9
"5799",0,0,NA,0,-1,9
"5800",6422,6423,"city_fuel_per_100km_l",11.6967804768641,-3,8.99849809526651
"5801",6424,6425,"wheelbase_mm",1.5,-3,9
"5802",6426,6427,"acceleration_0_100_km.h_s",6.5,-3,9
"5803",6428,6429,"number_of_seats",8.5,-3,9
"5804",0,0,NA,0,-1,9
"5805",6430,6431,"engine_hp",0,-3,9
"5806",6432,6433,"number_of_cylinders",5,-3,9
"5807",0,0,NA,0,-1,9
"5808",6434,6435,"stroke_cycle_mm",89.5,-3,9
"5809",6436,6437,"X",60326,-3,9
"5810",6438,6439,"number_of_gears",0,-3,9
"5811",0,0,NA,0,-1,9
"5812",0,0,NA,0,-1,8.99324142869931
"5813",6440,6441,"engine_hp_rpm",0,-3,9
"5814",6442,6443,"number_of_seats",0,-3,9
"5815",6444,6445,"valves_per_cylinder",4.91703454789045,-3,9
"5816",0,0,NA,0,-1,8.99729657147972
"5817",6446,6447,"engine_hp_rpm",5.5,-3,9
"5818",0,0,NA,0,-1,8.98648285739862
"5819",6448,6449,"turnover_of_maximum_torque_rpm",0,-3,9
"5820",6450,6451,"number_of_seats",4.5,-3,9
"5821",6452,6453,"Year_from",2012.5,-3,9
"5822",6454,6455,"mixed_fuel_consumption_per_100_km_l",8.89918203755123,-3,9
"5823",0,0,NA,0,-1,9
"5824",6456,6457,"highway_fuel_per_100km_l",0,-3,9
"5825",6458,6459,"highway_fuel_per_100km_l",0,-3,9
"5826",6460,6461,"acceleration_0_100_km.h_s",12.4,-3,9
"5827",6462,6463,"X",0,-3,9
"5828",6464,6465,"fuel_tank_capacity_l",5.5,-3,8.99831035717483
"5829",0,0,NA,0,-1,9
"5830",6466,6467,"highway_fuel_per_100km_l",7.75,-3,9
"5831",6468,6469,"number_of_cylinders",3.5,-3,9
"5832",6470,6471,"number_of_gears",80.5,-3,9
"5833",6472,6473,"fuel_tank_capacity_l",5.5,-3,8.99849809526651
"5834",0,0,NA,0,-1,9
"5835",0,0,NA,0,-1,9
"5836",0,0,NA,0,-1,9
"5837",6474,6475,"width_mm",2.5,-3,9
"5838",6476,6477,"X",17178,-3,9
"5839",6478,6479,"Year_from",2005.5,-3,9
"5840",0,0,NA,0,-1,9
"5841",6480,6481,"Year_from",2012.5,-3,9
"5842",6482,6483,"highway_fuel_per_100km_l",8.5,-3,9
"5843",0,0,NA,0,-1,9
"5844",0,0,NA,0,-1,9
"5845",6484,6485,"engine_hp",392,-3,9
"5846",0,0,NA,0,-1,8.98648285739862
"5847",6486,6487,"city_fuel_per_100km_l",16.95,-3,9
"5848",6488,6489,"stroke_cycle_mm",72,-3,9
"5849",0,0,NA,0,-1,9
"5850",0,0,NA,0,-1,8.98648285739862
"5851",0,0,NA,0,-1,9
"5852",6490,6491,"X",21146,-3,9
"5853",0,0,NA,0,-1,9
"5854",6492,6493,"stroke_cycle_mm",88.5,-3,9
"5855",6494,6495,"acceleration_0_100_km.h_s",10.0319513377926,-3,8.99155178587414
"5856",6496,6497,"Year_from",2004.5,-3,8.99992872474435
"5857",6498,6499,"highway_fuel_per_100km_l",8.45,-3,8.99959583294547
"5858",0,0,NA,0,-1,9
"5859",6500,6501,"valves_per_cylinder",13.8,-3,9
"5860",6502,6503,"highway_fuel_per_100km_l",12.3,-3,9
"5861",6504,6505,"curb_weight_kg",1.47404840169596,-3,8.9922759185135
"5862",6506,6507,"highway_fuel_per_100km_l",7.58979590061247,-3,9
"5863",6508,6509,"stroke_cycle_mm",83,-3,9
"5864",0,0,NA,0,-1,9
"5865",6510,6511,"acceleration_0_100_km.h_s",0,-3,9
